text,label,app,date,char_length,word_count
"mau batalin pesanan karena kata seller out of stock, tapi gak bisa-bisa, selalu bilangnya ada gangguan. Capek deh",stres,Tokopedia,2026-05-14 07:52:55,113,18
saya sangat kecewa sekali kenapa aplikasi ovo lama sekali diproses setelah minta no hp. code keamanan pengguna dan verifikasinya sehingga tidak bisa muat dari hasil tersebut,sedih,OVO,2026-05-02 23:45:27,173,26
Selebihnya oke hanya saja kenapa nomer yang sudah tidak aktif lagi masih bisa menerima sedangkan status premium nya sudah di pindah ke nomor yang sekarang uang walaupun cuma ratusan ribu kan lumayan mohon di perhatikan,netral,DANA,2026-05-19 17:29:50,218,35
baik keren membantu,senang,DANA,2026-05-20 10:50:26,19,3
shopie mantap baauanget pokok nya semoga Tambah sukses dan laris mnis,senang,Shopee,2026-05-19 20:29:59,69,11
"Jelek banget spam notipikasi penipuan lagi , banyak pesan sistem ""Konfirmasi Pesanan tertunda dan lanjutkan"" tapi kalo di klik malah iklan listerin jelek banget user interfacenya 💔 kalo ada bintang minus -100 ini ku kasih kecewa banget dan ga mau lagi pakai aplikasi ini lagi.",marah,Tokopedia,2025-12-30 16:31:56,276,45
"pembayaran menggunakan QRIS, Sering gagal,status dalam proses, pengaduan selalu gagal, aplikasi payah..wkwk",marah,OVO,2026-05-12 20:09:36,107,12
KECEWA SISTEM GAJELAS ORDER HEMAT DAPAT DRIVER YANG JAUH PADAHAL ADA DRIVER YANG DEKET BANYAK,sedih,Gojek,2026-03-23 21:40:41,93,15
terimakasih Admin OVO yg sudah membantu saya mengubah nomor saya yg hilang dengan nomor baru. semoga lebih baik lagi dalam melayani konsumen,senang,OVO,2026-02-19 14:51:48,140,22
"iklannya menyebalkan, nanti apl Toped di HP saya akan saya buang semua, termasuk gojekny@. saya akan beralih ke grab saja. muak dg iklannya.",marah,Tokopedia,2026-03-03 06:21:29,140,23
baru pake COD 6x COD udh eror / gk bisa di pake buruk bayar gk bs pake DANA app online shop ' terbaik tpi sungguh tdk memuaskan 👎👎👎,senang,Shopee,2026-05-17 03:48:10,131,28
"Aplikasi tidak ada masalah. Hanya saja, jika ingin order susah banget dapat pengemudinya. Sepertinya para drivernya yang menghilang ditelan bumi atau para drivernya rasis/fasis (memilih pelangan sesuai selera pengemudinya..walah3.",netral,Gojek,2026-04-03 22:17:13,230,29
"pada 15 mei 2026 pukul 16.34 saya memesan goride dan hanya melakukan satu kali order. namun saat perjalanan berlangsung, ada driver lain yang menelepon dan mengatakan bahwa beliau mendapat order yang sama serta sudah tiba di lokasi penjemputan. hal ini sangat mengganggu dan jelas merupakan kesalahan sistem. kejadian seperti ini sudah beberapa kali saya alami. mohon pihak gojek segera memperbaiki sistem agar tidak terjadi double order yang merugikan driver maupun pelanggan.",marah,Gojek,2026-05-15 17:15:33,477,71
"no tak bisa di gunakan, payah",marah,OVO,2026-04-25 13:59:52,29,6
aangat worit buat belanja di sini yah guys tapi hati hati juga yah ada barang yng ga sesuai dan ada juga yng sesuai yah gaisss sekian tetima kasihh🤍,netral,Shopee,2026-05-23 08:48:28,148,28
"terkadang utk sulit utk mencari solusi pembatalan.,skrg ini sangat sedikit bebas ongkir .,ada biaya lainnya yg dinilai cukup tinggi sehingga, jatuhnya malala terlihat lebih mahal. mohon..dihilangkan biaya biaya yg tdk perlu.",netral,Tokopedia,2026-01-08 08:54:10,224,31
"Apk buruk saat daftar lama bngat, kecewa, minimal kalau transaksi gagal jangan di potong saldonya, kembalikan lah",sedih,OVO,2026-04-19 16:17:15,113,17
sangat memudahkan rakyat kalangan bawah untuk melakukan perjalanan harga nya juga murah banget,netral,Gojek,2026-04-19 07:40:17,94,13
menyesal belanja pakai tokopedia.pengiriman lelet complain gk da respon cepat.kalah sama shoppe dan lazada,sedih,Tokopedia,2026-02-02 17:49:53,106,14
"SISTEM KEAMANAN OVO LEMAH, SALDO TERPOTONG GOOGLE PLAY TANPA PIN & OTP!Kecewa berat dengan OVO! Saldo saya terpotong sepihak sebesar 320790 untuk transaksi Google Play yang tidak pernah saya lakukan. Yang lebih parah, transaksi ini lolos begitu saja tanpa meminta verifikasi keamanan mendasar seperti PIN atau kode OTP ke HP saya.Ke mana perginya jaminan perlindungan konsumen? Dana bisa didebit otomatis tanpa izin pemilik akun. Balikan saldo saya",sedih,OVO,2026-05-28 07:20:29,448,67
ribet bgt refound doang,stres,Tokopedia,2025-12-30 10:22:44,23,4
"driver tidak sopan, sudah diambil tapi disuruh cancel, waktu menunggu lama, evaluasi lagi kemitraannya.",stres,Gojek,2026-03-28 19:42:08,103,14
"min ini kenapa transaksi kuota nya, udah masuk/sukses sih tapi kok kuota nya kosong, kita mau complain tapi nggak tau harus complain dimana, tumben aplikasi Tokopedia kek gini",senang,Tokopedia,2026-01-21 13:43:03,175,28
"saya sangat kecewa sekali, sudah hampir 4 hari transaksi yang gagal tapi saldo gopay saya tidak kunjung di kembalikan, sudah hubungin customer care tapi respon mereka seperti tidak menjamin saldo kembali, mereka bilang tunggu 2-3 menit tapi ini sudah berhari hari tidak kunjung di kembalikan saya sudah cape berkali kali mengadukan ini berkali kali, hingga akhirnya saya sabodo amat kecewa dan saya uninstal tokopedia, toko online yang tidak bisa di percaya",sedih,Tokopedia,2025-12-22 20:45:42,457,71
cukup. membantu,netral,Gojek,2026-04-14 07:40:15,15,2
apk tolol asal isep duit oranh,marah,DANA,2026-05-29 08:45:13,30,6
"pesen go-food driver beberapa gak ada yg mau ambil ngulang lagi juga sama, aplikasi nyebelin",marah,Gojek,2026-03-22 20:24:07,92,15
"mahal mahal kali di tokopedia ni, di shopee harga barang 28rb, di sini 85rb, padahal barang nya sama, toko penjual nya juga sama,,wajar lah rame toko sebelah, aku sendiri jadi malas , auto hapus aplikasi nya langsung",netral,Tokopedia,2026-04-06 05:02:37,216,37
"Dalam penanganan masalah pengembalian barang, tidak tepat dan mengecewakan.",marah,Shopee,2026-05-27 17:22:00,75,9
"aplikasi gojek skrg slalu gagal mulu, mau nautin e wallet susah, ongkir mahal poll hadeh",sedih,Gojek,2026-03-28 20:39:53,88,15
kembali terjadi sisa uang saya 12000 rupiah hilang lagi secara gaib memang sih tidak besar nominalnya tapi terus terang saja saya merasa dirugikan dan saya cek historinya tak ada aneh,sedih,OVO,2026-01-11 07:10:27,183,30
"Biasanya obat resep pakai halodoc gampang, skrg pakai tokoclinic susah. Susah tersambung ke dokternya, susah juga mau atc ke etalase obat yang aku mau. Ngekliknya dietalase yg aku mau beli, pas udah jadi resepnya ngga bisa beli diapotik yg aku mau 😆. Beli onlen biar irit & mager, kalau ribet kayak gini mah beli ajalah di apotik langsung. Kalau bisa seperti Halodoc dong gampang dpt resepnya & atc obatnya.",marah,Tokopedia,2026-03-06 09:35:53,407,69
"kenapa tidak di kirim kode otp lagi ?karna pengguna kaya saya kode otp gak kirim otomatis langsung ke ovo malah suruh masukan kode otp 6 dikit saya gak ketemu cari nya biar pun di kirim lewat whatsapp ,3 kali link semua dapat nya bilan angka langsung otp",stres,OVO,2026-01-31 00:01:57,254,47
"Saya kasih rating satu karna kadang kita lagi asik nonton malah keluar sendiri,terus kalo didownload lagi dia gak bakal muncul dam gak bisa masuk!",sedih,TikTok,2026-01-17 05:03:16,146,24
tokepedia kenapa saldo re-found tidak bisa di tarik ke gopay padahal sudah di tautkan ke aplikasi Tokopedia,netral,Tokopedia,2026-01-08 17:41:40,107,17
signal lemot kadang ga bs dibuka. sering banyak gangguan saat transaksi. mis: gagal transaksi saldo terpotong. potongan adm terlalu besar per transaksi,sedih,OVO,2026-02-13 16:30:41,151,22
"aplikasi kenapa lagi ini, dibersihkan cache terus malah log out trus susah log in juga?",stres,Tokopedia,2026-03-31 13:39:15,87,15
Tidak bisa mereset sandi tiktok dan susah masuk ke akun tiktok lama dan selalu gagal,marah,TikTok,2023-11-28 10:00:58,84,15
banyak bug promo aja bisa tidak berlaku,stres,Tokopedia,2026-02-25 18:09:25,39,7
mantap top markotop 👍👍👍👍👍👍👍👍👍👍👍,senang,DANA,2026-05-21 15:33:55,31,4
"hadeh baru download udah gk bisa masuk aja, hapus aja deh aplikasi nya",sedih,OVO,2026-01-24 21:19:20,70,13
mantap. .cepat,senang,Shopee,2026-05-24 15:02:35,14,2
"suruh benerin lagi tuh min . pengiriman gak ada yang jelas . melar trus . di tunggu ngabisin waktu . paket malah gak Dateng tepat waktu. melar trus tanggal nya . kurir nya gak ada yg bner . gak jelas . tiba"" di batalkan sma pihak shopee nya . aneh",stres,Shopee,2026-05-19 16:24:13,247,50
mengapa ovo sering lemot,stres,OVO,2026-02-17 08:44:32,24,4
"Sejak ada campur tangan Tik Tok, aplikasi ini jadi kurang menarik. Navigasi menu dibeberapa sisi jadi lebih membingungkan. lebih minim cash back dan program promo yang kebanyakan syarat. Biaya layanan juga kelihatan lebih mahal. yang masih jadi lebih plus hanya waktu pengiriman yang rata-rata sedikit lebih cepat dari toko sebelah.",stres,Tokopedia,2026-03-29 23:01:39,332,50
"aplikasi busuk, sampah , jauh dari kata sempurna sistem rungkad/amatir, manajemen bobrok, buang buang waktu perlu banget di uninstall....!!!",marah,OVO,2026-02-17 17:17:28,140,19
"aplikasi nya sekarang berat lelet buka nya g kaya dulu cepat,tolong di perbaiki,jadi males buka tokped sekarang.",stres,Tokopedia,2026-03-08 17:22:05,112,17
"kecewa saya makai aplikasi ini udah lama ngak pernah telat bayar dan ngak nunggak tiba2 payletter nya jadi nol, sudah komplen juga",sedih,Tokopedia,2026-01-18 06:01:23,130,22
cukup berguna,netral,DANA,2026-05-23 22:08:52,13,2
"saya mengajukan komplain sudah hampir 2 bulan tidak terselesaikan, katanya nunggu tim terkait. parah banget Tokopedia sekarang pelayanan nya lambat. jika memang tak kunjung dikembalikan dana atau return an saya ga diproses tak segan² share ke grub² saya. jejak media itu luas!!",marah,Tokopedia,2026-01-06 04:24:06,277,42
"Sekarang kalo order gofood wajib premium (Cepat), opsi murah ga bisa di klik padahal nyampenya aja telat ga sesuai estimasi waktu",netral,Gojek,2026-04-12 20:20:37,129,21
aplikasi Busuk..... banyak ngelagnya.... parahhh IT TOLOL G MUTU Habis update bukanya bagus malah lag terus,marah,DANA,2026-05-23 02:41:14,107,16
"sekarang beli obat di Toped ribet banget, konsultasi dokter tidak membantu, dokter selalu tidak memberikan resep obat. Padahal sebelumnya cuma upload resep foto sendiri lebih simple dan mudah. sekarang harus konsultasi via dokter di Toped",marah,Tokopedia,2026-04-14 15:37:08,238,35
Produk bagus dan sesuai..,netral,Tokopedia,2026-02-05 17:29:39,25,4
ini kenapa saya mau beli wdp uang pas di gopay udah berhasil tapi di riwayat transaksi tidak berhasil dana di kembalikan,senang,Tokopedia,2026-03-04 12:47:16,120,21
"aplikasi sampah, force close terus",marah,Shopee,2026-05-19 10:50:11,34,5
Sangat membantu dlm urusan belanja,senang,Shopee,2026-05-18 17:39:34,34,5
"sampah ,gofood Udah disuruh konfirmasi rumah dan orang nya yg mana,fitur chat fungsi nya apa kalo didiemin?disuruh minta foto buat konfirmasi apa susah nya sih ,Duit ga dibalikin juga main antar ke orang yg salah",marah,Gojek,2026-04-06 11:45:47,212,35
aneh banget makin kesini makin pelit vouchernya biasanya tiap hari ada voucher gopaylater sekarang sudah tidak ada padahal pengguna setia gopaylater pembayaran selalu tepat waktu tidak pernah nunggak bikin kecewa aja,sedih,Tokopedia,2026-01-01 16:43:51,216,31
sorry to say males chat ilang gak dapet di pulihkan apalagi dulu aja aman blm ada blokir Sekarang malah hilang chat ilang akun ilang wkwkwk ilang dah tu 130k,stres,Shopee,2026-05-27 18:24:57,157,29
barang yg di harapkan original kualitas ok itu aja.dan harga sesuai,netral,Shopee,2026-05-26 11:29:45,67,11
"SANGAT BURUK SAYA INGIN MENGGANTI NO HP SELALU SAJA ADA TERTULIS ""INI HANYA SEMENTARA NYATANYA SUDAH 7 HARI TETEP AJA TERTULIS COBA LAGI INI HANYA SEMENTARA"" DANA SAYA DI OVO HINGGA SEKARANG NGGA BISA KETARIK....KNAPA OVO MAU MENCURI UANG RAKYAT KECIL SEPERTI SAYA",stres,OVO,2026-01-11 10:49:08,264,43
"Tolol aplikasinya. Mau log in aja ribet, sedang google play sudah terupdate tapi masih aja suruh update. Kan tolol.",marah,OVO,2026-01-22 17:34:35,115,19
"Setiap topup ada potongan di aplikasinya 2000 (sesuai via topupny، beda-beda). Lebih baik pemotongannya dilakukan di luar aplikasi, karena bagi yang baru menggunakan aplikasi ini kita kaget sudah topup tapi saldonya tidak sesuai yang kita isikan. Hal tersebut justru membuat pengguna tidak lagi ingin menggunakan aplikasi ini",stres,OVO,2026-02-14 05:52:16,325,47
untuk pengajuan CC kirim otp via SMS lama buanget ga ada ada pilihan lagi,stres,Tokopedia,2026-01-28 23:07:26,73,14
barang sesuai diskripsi dan pengiriman cepat,netral,Shopee,2026-05-22 08:02:02,44,6
"Sangat membantu, perjalanan lebih efisien dan cepat sampai tujuan. Semoga selalu amanah.",senang,Gojek,2026-05-15 12:06:33,88,12
4 kali terjadi transfer gagal.. saldo dipotong .. pihak ovo sudah di email ga kembali kan duit saya.. hati hati menyimpan uang di ovo,sedih,OVO,2026-01-15 01:15:45,133,24
kenapa terjadi bug pada metode lacak perjalanan pesanan ?,stres,Tokopedia,2026-02-22 12:27:35,57,9
"dimana mana nih iklan ada aja, selalu otomatis masuk ke playstore bikin jengkel",marah,Shopee,2026-05-23 08:00:02,79,13
"gagal mulu upgrade k premium,udahh nyoba ampe 15 kali tetep gagal,auto uninstal",sedih,OVO,2026-04-18 12:46:46,79,12
"woy saldo gw ngapa tiba tiba kosong , ada pembayaran berhasil gw belanja juga kaga.",senang,OVO,2026-02-28 00:21:58,83,15
"saya selaku driver gojek kecewa, setiap dpt orderan tokopedia sering sekali cancel otomatis,..jelas ini merugikan driver dan buyer.",sedih,Tokopedia,2026-03-28 07:01:01,131,18
"Sangat membantu keseharian, bagus cekatan,",senang,Gojek,2026-04-07 11:48:32,42,5
okeeeey bnget,netral,Gojek,2026-04-25 11:37:12,13,2
kenapa saya tidak bisa download ya ?,sedih,DANA,2026-05-22 19:33:55,36,7
sangat membantu bagi saya...,senang,Shopee,2026-05-23 15:31:05,28,4
"jujur aja ya saya tuh aga kecewa kadang sama driver nya. apalgi pagi ini bener' bikin saya emosi bgt sama sikap drivernya. saya anak sekolah dan saya pasti punya jadwal masuk dan ditutup nya gerbang, padahal saya udah bilang ke abangnya kalo mau beli bensin beli aja dulu. dia gamau ngertiin. waktu saya abis cuman buat nungguin dia isi bensin. dan akhirnya saya mutusin buat muter balik aja ga sekolah karna gerbang keburu di tutup dan saya bt.",marah,Gojek,2026-03-30 07:03:50,445,78
saya selama memakai jasa gopood tidak pernah kecewa👍🏻,sedih,Gojek,2026-04-20 13:03:38,53,8
"App lelet. Tak perlu menyuruh saya untuk DM via IG atau yg lainnya, perbaiki saja sistemnya dan cara kerja customer servicenya, serta pengiriman spx yg letet seperti keong 😁🙃",stres,Shopee,2026-05-17 12:54:37,174,29
baik banget tapi discon nya cuma sdikit sama aja bli ttep mahal,netral,Shopee,2026-05-18 16:33:59,63,12
Udah paling bagus ini app tiktok top banget dengan semua pokonya suka 💜,senang,TikTok,2023-09-08 11:31:05,71,13
"akun tiba2 terblokir, katanya ada penyalahgunaan promosi, tapi gak dijelaskan situasinya. pengaduan ke aplikasi dan telp ke cs juga gak ada penjelasan, padahal sudah bertahun tahun pake gojek dan melakukan aktivitas seperti biasanya",netral,Gojek,2026-04-01 09:39:49,232,33
"kecewa dengan sistem beli obat yang saat ini dirubah, nunggu dokter aktif dan ditambah lagi tidak bisa beli sesuai toko yang sudah kita klik, ditambah lagi ada dokter tidak mengerti apa yang kita butuhkan, padahal klik di awal ulsafate sirup tpi malah di alihkan dokter ulsafate tablet. tolong kembalikan sistem seperti dulu, karena saya beki obat di online sudah punya resep dokter dari klinik offline sebelumnya dan kebutuhan ketika kambuh dan kumat penyakitnya.",marah,Tokopedia,2026-03-11 08:28:31,464,73
"TOLONG!! KARYAWAN NYA DI EVALUASI LAGI SAYA SEBAGAI SELLER MERASA SANGAT DIRUGIKAN!! PAKET SELALU STUCK DI TRANSIT, SEHINGGA DI REFUND OTOMATIS ATAU DI REFUND OLEH CUSTOMER KARNA TERLALU LAMA!! TOLONG SISTEM NYA DI EVALUASI DAN DI PERBAIKI !!!!",stres,Shopee,2026-05-21 19:03:11,244,38
aplikasi ini sangat bagus sekali tapi ada masala Nia karena gigabait Nia Terlalo besar dan tida bisa di download di hp saya ham jadi kecewa de 😔😔😔🥺🥺💔 padahal ini aplikasi sangat bagus jadi Tamba sedi sampe 😭😭😭😭😭,sedih,TikTok,2025-03-26 14:09:45,211,37
potongan banyak sekali tolol,marah,OVO,2026-04-23 22:11:57,28,4
updated aplikasi toko pedia karena bug force close,stres,Tokopedia,2026-04-05 21:35:40,50,8
duit gua taro di ovo malah ludes abis ga beres ni ovo,marah,OVO,2026-01-16 08:08:10,53,12
sdh kirim keluhan ga bisa transaksi dah 3 hari SDH tlp cs SDH kirim lwt email....ga direspon jg..... sungguh kecewa dengan Ovo..... tolonglah member ga bisa transaksi .....jgn di abaikan terus keluhan kami,sedih,OVO,2026-04-01 19:01:04,205,33
barang sesuai pengiriman cepat,netral,Tokopedia,2026-02-27 09:46:21,30,4
sangat2 mengecewakan tidak amanah masak paket belum sampai udah diretur,marah,Tokopedia,2026-01-26 18:22:54,71,10
Aplikasi berjalan dengan lancar,netral,Tokopedia,2025-12-28 18:28:51,31,4
"kak... kenapa ketika aku lacak perjalanan paket, halaman gagal di muat terus..",sedih,Shopee,2026-05-20 07:29:34,78,12
"shopee ok banget, cuma kadang ketemu penjual yang nakal, beberapa kali barang yang dikirim tidak sesuai dengan yang tayangkan",netral,Shopee,2026-05-16 13:25:46,125,19
sangat membantu untuk bertransaksi sangat mudah di mengerti,senang,DANA,2026-05-28 00:32:50,59,8
Enak banget dipake edit Semoga bisa ada versi untuk edit yang l nih pro lagi,stres,TikTok,2022-03-25 19:03:53,76,15
"beli kuota gagal , bayar 151 ribu ditambah biaya layanan , di kembalikan 150 ribu estimasi pengembalian 3 hari , bukan masalah seribu tapi rasa percaya yang sudah berkurang karena seringnya gagal pembayaran untuk pembelian kuota",sedih,Tokopedia,2026-04-21 01:19:51,228,36
beli obat sekarang ribet kalo dulu resep dokter bisa di gunakan di toko mana saja sekarang resep dokter harus beli di toko tertentu jadi kadang harga obat normalnya 50rb tapi dipaksa harus beli yg harga 100rb karena tokonya ditentukan langsung Tokopedia,marah,Tokopedia,2026-03-10 20:59:30,253,41
"aplikasi tolol, susah banget cari driver buat ambil gofood",marah,Gojek,2026-05-27 20:51:36,58,9
"Kecewa sih dengan keterangan ""TRANSAKSI BERHASIL"", untuk urusan ini transfer saldo ovo ke dana via Permata Bank distatus berhasil tapi uang di aplikasi dana tidak ada harus lenyap gtu aja ya lapor ke cs jga belum ada perkembangan. lumayan tuh 200rb haha",senang,OVO,2026-05-25 21:39:36,253,42
token listrik mahal,netral,DANA,2026-05-18 09:07:27,19,3
"Saya sanggat kecewa,pesan saya diblockir,belum lagi tidak bisa top up",sedih,TikTok,2023-11-10 03:30:18,69,10
"sekarang ga ada gratis ongkir, harus berlangganan plus dulu.. jadi males belanja ditokped lagi",stres,Tokopedia,2026-03-05 08:01:58,94,14
APLIKASI TOLOLLLL!!! ERROR TERUSSS MAU GANTI NOMOR GABISA TOLOLLLL,marah,OVO,2026-04-23 14:15:17,66,9
